08/10/17-02:01:21.819721 ,TCP,"HoneyPot SMB Port 445 Hit",49.206.200.232,15720,172.16.0.4,445
08/10/17-02:01:22.060422 ,TCP,"HoneyPot SMB Port 445 Hit",49.206.200.232,15720,172.16.0.4,445
08/10/17-02:01:22.061347 ,TCP,"HoneyPot SMB Port 445 Hit",49.206.200.232,15720,172.16.0.4,445
08/10/17-02:01:22.306635 ,TCP,"HoneyPot SMB Port 445 Hit",49.206.200.232,15720,172.16.0.4,445
08/10/17-02:01:36.237749 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,43879,172.16.0.4,23
08/10/17-02:01:36.548673 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,43879,172.16.0.4,23
08/10/17-02:01:37.537986 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,59123,172.16.0.4,23
08/10/17-02:01:37.774277 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,59123,172.16.0.4,23
08/10/17-02:02:17.305466 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,59123,172.16.0.4,23
08/10/17-02:02:18.013308 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,59123,172.16.0.4,23
08/10/17-02:02:18.248152 ,TCP,"HoneyPot Telnet Port 23 Hit",222.211.87.164,59123,172.16.0.4,23
08/10/17-02:02:36.614829 ,TCP,"HoneyPot Telnet Port 23 Hit",171.226.25.242,7853,172.16.0.4,23
08/10/17-02:02:36.875774 ,TCP,"HoneyPot Telnet Port 23 Hit",171.226.25.242,7853,172.16.0.4,23
08/10/17-02:02:36.881398 ,TCP,"HoneyPot Telnet Port 23 Hit",171.226.25.242,47406,172.16.0.4,23
08/10/17-02:02:37.146672 ,TCP,"HoneyPot Telnet Port 23 Hit",171.226.25.242,47406,172.16.0.4,23
08/10/17-02:02:39.342614 ,TCP,"HoneyPot SMTP Port 25 Hit",220.133.241.201,50400,172.16.0.4,25
08/10/17-02:02:39.562334 ,TCP,"HoneyPot SMTP Port 25 Hit",220.133.241.201,50400,172.16.0.4,25
08/10/17-02:02:39.886240 ,TCP,"HoneyPot SMTP Port 25 Hit",220.133.241.201,50400,172.16.0.4,25
08/10/17-02:02:40.214262 ,TCP,"HoneyPot SMTP Port 25 Hit",220.133.241.201,50400,172.16.0.4,25
08/10/17-02:02:40.542212 ,TCP,"HoneyPot SMTP Port 25 Hit",220.133.241.201,50400,172.16.0.4,25
