07/07/17-07:24:51.374850 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64814
07/07/17-07:25:33.374952 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,65366
07/07/17-07:25:57.380624 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,49299
07/07/17-07:26:15.375238 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,49546
07/07/17-07:27:21.344424 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57516
07/07/17-07:27:21.410271 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57518
07/07/17-07:27:21.477272 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57520
07/07/17-07:27:21.546893 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57522
07/07/17-07:27:21.613526 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57524
07/07/17-07:27:21.817115 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57530
07/07/17-07:27:21.960773 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57534
07/07/17-07:27:22.037171 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57536
07/07/17-07:27:22.260666 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57542
07/07/17-07:27:22.331257 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57544
07/07/17-07:27:22.469756 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57548
07/07/17-07:27:22.538275 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57550
07/07/17-07:27:22.610526 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57552
07/07/17-07:27:22.685439 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57554
07/07/17-07:27:22.764427 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57556
07/07/17-07:27:22.882668 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57558
07/07/17-07:27:22.962052 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57560
07/07/17-07:27:23.036420 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57562
07/07/17-07:27:23.112376 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57564
07/07/17-07:27:23.177127 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57566
07/07/17-07:27:23.258048 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57570
07/07/17-07:27:23.335543 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57572
07/07/17-07:27:23.494931 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57576
07/07/17-07:27:23.584218 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57578
07/07/17-07:27:23.773115 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57582
07/07/17-07:27:23.937284 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57586
07/07/17-07:27:24.192037 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57592
07/07/17-07:27:24.355497 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57596
07/07/17-07:27:24.715445 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57600
07/07/17-07:27:24.788811 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57602
07/07/17-07:27:24.863677 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57604
07/07/17-07:27:25.005273 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57608
07/07/17-07:27:25.079923 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57610
07/07/17-07:27:25.153272 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57612
07/07/17-07:27:25.416384 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57620
07/07/17-07:27:25.560173 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57624
07/07/17-07:27:25.790263 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57630
07/07/17-07:27:25.868627 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57632
07/07/17-07:27:25.947547 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57634
07/07/17-07:27:26.021675 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57636
07/07/17-07:27:26.939990 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57642
07/07/17-07:27:27.012994 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57644
07/07/17-07:27:27.108542 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57646
07/07/17-07:27:27.255492 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57652
07/07/17-07:27:27.328163 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57654
07/07/17-07:27:27.403814 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57656
07/07/17-07:27:27.479821 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57658
07/07/17-07:27:27.559944 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57660
07/07/17-07:27:27.719668 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57664
07/07/17-07:27:27.987759 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57670
07/07/17-07:27:28.143806 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57674
07/07/17-07:27:28.222262 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57676
07/07/17-07:27:28.312912 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57678
07/07/17-07:27:28.565203 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57684
07/07/17-07:27:28.693201 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57686
07/07/17-07:27:28.788684 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57688
07/07/17-07:27:28.973570 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57692
07/07/17-07:27:29.231524 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57698
07/07/17-07:27:29.393784 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57704
07/07/17-07:27:29.467148 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57706
07/07/17-07:27:29.607927 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57710
07/07/17-07:27:29.748733 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57714
07/07/17-07:27:29.824833 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57716
07/07/17-07:27:29.977628 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57720
07/07/17-07:27:30.048824 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57722
07/07/17-07:27:30.124453 ,TCP,"Reset outside window",172.16.0.12,8081,136.63.218.125,57724
07/07/17-07:28:47.173694 ,,"(portscan) UDP Portsweep",172.16.0.12,,8.8.8.8,
07/07/17-07:32:37.381064 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54566
07/07/17-07:35:19.349632 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56673
07/07/17-07:35:45.370547 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,57016
07/07/17-07:40:09.177439 ,TCP,"Reset outside window",172.16.0.12,8081,179.181.189.54,1839
07/07/17-07:40:09.564074 ,TCP,"Reset outside window",172.16.0.12,8081,179.181.189.54,1841
07/07/17-07:41:25.341368 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61482
07/07/17-07:41:33.335591 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61588
07/07/17-07:43:29.331435 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,63144
07/07/17-07:46:21.334723 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,65414
07/07/17-07:48:05.326949 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50403
07/07/17-07:49:07.350843 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51210
07/07/17-07:49:15.329737 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51314
07/07/17-07:51:13.314762 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52852
07/07/17-07:51:53.319152 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53379
07/07/17-07:57:41.301496 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,57932
07/07/17-07:57:57.327481 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58142
07/07/17-07:58:07.303838 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58276
07/07/17-08:00:29.296920 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60136
07/07/17-08:00:51.308659 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60438
07/07/17-08:00:55.305261 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60492
07/07/17-08:08:59.425587 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50488
07/07/17-08:09:59.840507 ,TCP,"Reset outside window",172.16.0.12,8081,179.181.189.54,3190
07/07/17-08:10:00.074902 ,TCP,"Reset outside window",172.16.0.12,8081,179.181.189.54,3193
07/07/17-08:10:25.276984 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51616
07/07/17-08:10:39.331502 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51803
07/07/17-08:12:07.274687 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52947
07/07/17-08:12:15.272716 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53053
07/07/17-08:12:23.287549 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53147
07/07/17-08:13:47.294427 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54259
07/07/17-08:13:55.309319 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54366
07/07/17-08:14:11.291199 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54577
07/07/17-08:14:51.323163 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55105
07/07/17-08:15:53.290546 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55890
07/07/17-08:16:17.276740 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56231
07/07/17-08:16:59.313571 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56784
07/07/17-08:17:45.268496 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,57392
07/07/17-08:18:39.273244 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58073
07/07/17-08:18:49.478864 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58232
07/07/17-08:19:49.266896 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58998
07/07/17-08:21:37.267233 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60490
07/07/17-08:21:51.267674 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60695
07/07/17-08:21:59.263715 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60809
07/07/17-08:22:39.307713 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61349
07/07/17-08:23:01.250874 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61697
07/07/17-08:25:03.257766 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64462
07/07/17-08:25:13.255552 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64791
07/07/17-08:25:39.247535 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,65468
07/07/17-08:26:01.243594 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,49649
07/07/17-08:26:05.299857 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,49745
07/07/17-08:26:37.247651 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50519
07/07/17-08:26:53.244201 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50916
07/07/17-08:27:07.267229 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51254
07/07/17-08:27:25.246865 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51687
07/07/17-08:28:31.266370 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53250
07/07/17-08:29:55.237539 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55379
07/07/17-08:30:29.260248 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56166
07/07/17-08:31:51.232544 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58219
07/07/17-08:33:47.243499 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61192
07/07/17-08:33:53.229711 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61375
07/07/17-08:34:01.261437 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61560
07/07/17-08:34:25.229066 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,62125
07/07/17-08:34:43.238024 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,62604
07/07/17-08:35:33.235985 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,63805
07/07/17-08:37:05.223053 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50027
07/07/17-08:37:33.250286 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50760
07/07/17-08:37:37.227586 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50844
07/07/17-08:38:39.221683 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52356
07/07/17-08:39:25.235497 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53456
07/07/17-08:39:59.220680 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54482
07/07/17-08:41:17.224806 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56524
07/07/17-08:41:21.215705 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56577
07/07/17-08:41:27.219253 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56724
07/07/17-08:41:44.434411 ,TCP,"Reset outside window",172.16.0.12,8081,171.25.193.78,50857
07/07/17-08:41:49.601256 ,TCP,"Reset outside window",172.16.0.12,8081,171.25.193.78,52434
07/07/17-08:41:51.608228 ,TCP,"Reset outside window",172.16.0.12,8081,171.25.193.78,53222
07/07/17-08:41:53.592786 ,TCP,"Reset outside window",172.16.0.12,8081,171.25.193.78,53822
07/07/17-08:42:39.215614 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58730
07/07/17-08:42:55.225051 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,59128
07/07/17-08:43:17.264256 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,59715
07/07/17-08:43:21.219467 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,59813
07/07/17-08:43:27.264021 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,60052
07/07/17-08:45:49.221778 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,63762
07/07/17-08:46:21.256019 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64566
07/07/17-08:48:05.204616 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51194
07/07/17-08:49:46.664623 ,,"(spp_sdf) SDF Combination Alert",23.228.128.201,,172.16.0.12,
07/07/17-08:50:13.201370 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,54590
07/07/17-08:50:35.220073 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55137
07/07/17-08:52:01.201267 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,57483
07/07/17-08:54:37.186442 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61535
07/07/17-08:55:43.188359 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,63173
07/07/17-08:56:49.181430 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64747
07/07/17-08:56:53.209607 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64878
07/07/17-08:57:05.191596 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,65133
07/07/17-08:57:17.194505 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,65409
07/07/17-08:58:35.179035 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50936
07/07/17-08:58:45.334929 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,51192
07/07/17-08:59:47.239426 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52691
07/07/17-08:59:57.192807 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52931
07/07/17-09:02:11.174733 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56192
07/07/17-09:02:35.180266 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56773
07/07/17-09:03:09.192653 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,57598
07/07/17-09:03:29.171688 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,58083
07/07/17-09:04:43.168595 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,59882
07/07/17-09:05:43.172264 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61278
07/07/17-09:05:47.174464 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61423
07/07/17-09:06:07.163121 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,61896
07/07/17-09:06:27.164372 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,62384
07/07/17-09:07:13.217906 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,63501
07/07/17-09:08:13.162067 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,64951
07/07/17-09:09:13.159950 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,50032
07/07/17-09:11:07.157864 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,52747
07/07/17-09:11:35.161360 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,53422
07/07/17-09:13:01.153832 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55549
07/07/17-09:13:15.152162 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,55891
07/07/17-09:13:29.183750 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56198
07/07/17-09:13:31.365469 ,TCP,"Reset outside window",172.16.0.12,8081,121.6.95.8,56282
07/07/17-09:38:09.012406 ,TCP,"HoneyPot HTTP Port 80 Hit",10.0.0.1,55634,172.16.0.4,80
07/07/17-09:38:09.014261 ,TCP,"HoneyPot HTTP Port 80 Hit",10.0.0.1,55634,172.16.0.4,80
07/07/17-09:38:10.413297 ,TCP,"HoneyPot HTTP Port 80 Hit",10.0.0.1,55634,172.16.0.4,80
07/07/17-09:38:20.102562 ,TCP,"HoneyPot HTTP Port 80 Hit",10.0.0.1,55634,172.16.0.4,80
07/07/17-09:38:20.108576 ,TCP,"HoneyPot HTTP Port 80 Hit",10.0.0.1,55634,172.16.0.4,80
07/07/17-09:39:21.374915 ,TCP,"Consecutive TCP small segments exceeding threshold",172.16.0.4,23,172.16.0.11,39240
07/07/17-09:42:14.072030 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:14.072809 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:14.087256 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:19.660918 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:19.664195 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:24.172407 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:24.174156 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:24.174159 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:24.216469 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:34.252717 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:34.255690 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:34.256199 ,TCP,"HoneyPot FTP Port 21 Hit",192.168.0.100,58320,172.16.0.4,21
07/07/17-09:42:40.641723 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:40.642436 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:40.642438 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:40.658113 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:50.252611 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:50.260744 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:54.892750 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:54.894632 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:59.956812 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:42:59.965046 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:43:47.589093 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:43:47.597909 ,TCP,"HoneyPot Telnet Port 23 Hit",192.168.0.100,32979,172.16.0.4,23
07/07/17-09:43:51.798322 ,TCP,"HoneyPot Telnet Port 23 Hit",121.237.86.143,57681,172.16.0.4,23
