07/06/17-08:42:07.093392 ,TCP,"Reset outside window",172.16.0.12,8081,81.252.154.253,43819
07/06/17-08:43:09.526869 ,TCP,"Reset outside window",172.16.0.12,8081,66.102.6.129,62949
07/06/17-10:29:38.678305 ,,"(spp_sdf) SDF Combination Alert",46.105.191.77,,172.16.0.3,
07/06/17-10:30:06.106015 ,,"(spp_sdf) SDF Combination Alert",50.240.103.34,,172.16.0.3,
07/06/17-10:30:55.861740 ,,"(spp_sdf) SDF Combination Alert",128.101.240.215,,172.16.0.3,
07/06/17-10:36:14.719165 ,,"(spp_sdf) SDF Combination Alert",194.8.197.22,,172.16.0.252,
07/06/17-10:43:33.559958 ,,"(portscan) TCP Portsweep",172.16.0.4,,64.6.100.177,
07/06/17-10:44:03.884481 ,,"(spp_sdf) SDF Combination Alert",155.98.64.87,,172.16.0.4,
07/06/17-10:45:17.931161 ,,"(spp_sdf) SDF Combination Alert",155.98.64.87,,172.16.0.4,
07/06/17-11:04:52.692604 ,,"(spp_sdf) SDF Combination Alert",91.189.88.149,,172.16.0.4,
07/06/17-11:30:53.829989 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12573
07/06/17-11:30:55.188300 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12576
07/06/17-11:30:56.291903 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12578
07/06/17-11:30:57.253097 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12581
07/06/17-11:30:58.278078 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12582
07/06/17-11:30:59.262709 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12584
07/06/17-11:31:00.362881 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12586
07/06/17-11:31:04.054969 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12598
07/06/17-11:31:05.070849 ,TCP,"Reset outside window",172.16.0.12,8081,195.35.73.183,12599
