07/01/17-02:05:54.112126 ,TCP,"Consecutive TCP small segments exceeding threshold",172.16.0.12,8081,82.101.230.56,57292
07/01/17-02:09:09.939457 ,TCP,"Reset outside window",172.16.0.12,8081,163.172.133.154,59116
07/01/17-02:09:11.647259 ,TCP,"Reset outside window",172.16.0.12,8081,163.172.133.154,59126
07/01/17-02:09:12.461413 ,TCP,"Reset outside window",172.16.0.12,8081,163.172.133.154,59130
07/01/17-03:01:44.626193 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44488
07/01/17-03:01:46.955249 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44503
07/01/17-03:01:48.369921 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44527
07/01/17-03:01:49.348247 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44531
07/01/17-03:01:50.342118 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44549
07/01/17-03:01:51.592087 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44567
07/01/17-03:01:52.714679 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44577
07/01/17-03:01:53.488922 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44590
07/01/17-03:01:55.352792 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44606
07/01/17-03:01:56.350555 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44618
07/01/17-03:01:57.485033 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44627
07/01/17-03:01:59.351230 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44639
07/01/17-03:02:00.349559 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44656
07/01/17-03:02:01.357902 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44668
07/01/17-03:02:02.347631 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44675
07/01/17-03:02:03.353646 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44687
07/01/17-03:02:04.346409 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44698
07/01/17-03:02:05.350215 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44706
07/01/17-03:02:06.346398 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44717
07/01/17-03:02:07.352500 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44727
07/01/17-03:02:08.346627 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44735
07/01/17-03:02:09.356601 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44746
07/01/17-03:02:10.349992 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44759
07/01/17-03:02:11.370756 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44770
07/01/17-03:02:12.359383 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44782
07/01/17-03:02:13.353346 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44792
07/01/17-03:02:14.343710 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44805
07/01/17-03:02:15.369128 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44810
07/01/17-03:02:16.349888 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44826
07/01/17-03:02:17.348009 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44828
07/01/17-03:02:18.351931 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44846
07/01/17-03:02:19.370389 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44851
07/01/17-03:02:20.365797 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44863
07/01/17-03:02:21.352724 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44867
07/01/17-03:02:23.355209 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44882
07/01/17-03:02:24.353153 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44903
07/01/17-03:02:25.348965 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44909
07/01/17-03:02:26.347401 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44923
07/01/17-03:02:27.357713 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44930
07/01/17-03:02:28.356858 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44947
07/01/17-03:02:29.350167 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44949
07/01/17-03:02:30.353504 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44964
07/01/17-03:02:31.349769 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44972
07/01/17-03:02:33.384060 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44986
07/01/17-03:02:34.355182 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,44997
07/01/17-03:02:35.345108 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,45006
07/01/17-03:02:36.362380 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,45013
07/01/17-03:02:37.172024 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,45019
07/01/17-03:02:37.981415 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,45028
07/01/17-03:02:38.825028 ,TCP,"Reset outside window",172.16.0.12,8081,77.250.120.93,45036
07/01/17-03:06:46.091250 ,TCP,"Reset outside window",172.16.0.12,8081,86.183.250.164,51969
07/01/17-03:06:46.092785 ,TCP,"Reset outside window",172.16.0.12,8081,86.183.250.164,51968
07/01/17-03:23:27.572569 ,TCP,"Reset outside window",172.16.0.12,8081,94.230.150.6,63010
07/01/17-03:23:28.722020 ,TCP,"Reset outside window",172.16.0.12,8081,94.230.150.6,63020
07/01/17-03:27:46.007083 ,TCP,"Reset outside window",172.16.0.12,8081,91.38.66.60,50650
07/01/17-03:27:47.627479 ,TCP,"Reset outside window",172.16.0.12,8081,91.38.66.60,50655
07/01/17-03:27:48.798782 ,TCP,"Reset outside window",172.16.0.12,8081,91.38.66.60,50656
07/01/17-03:27:49.988057 ,TCP,"Reset outside window",172.16.0.12,8081,91.38.66.60,50658
07/01/17-03:36:06.553232 ,TCP,"Reset outside window",172.16.0.12,8081,163.172.133.154,38696
