06/30/17-09:12:23.257791 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,49867
06/30/17-09:12:26.951302 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,49922
06/30/17-09:17:28.897435 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50226
06/30/17-09:17:32.010085 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50236
06/30/17-09:17:32.329560 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50241
06/30/17-09:17:33.909249 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50263
06/30/17-09:17:34.914946 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50274
06/30/17-09:17:36.743284 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50303
06/30/17-09:17:39.115447 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50336
06/30/17-09:17:39.834864 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50346
06/30/17-09:17:40.636884 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50357
06/30/17-09:17:42.404379 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50382
06/30/17-09:26:06.277598 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50436
06/30/17-09:26:07.785520 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50461
06/30/17-09:26:07.923108 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50463
06/30/17-09:26:09.613620 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50483
06/30/17-09:26:10.805827 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50502
06/30/17-09:27:16.107367 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50512
06/30/17-09:27:16.680724 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50523
06/30/17-09:27:19.790549 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50567
06/30/17-09:27:20.719831 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50582
06/30/17-09:27:24.427162 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50632
06/30/17-09:27:24.509940 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50633
06/30/17-09:27:26.039386 ,TCP,"Reset outside window",172.16.0.12,8081,192.168.0.101,50653
06/30/17-09:41:56.995084 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36247
06/30/17-09:41:57.364386 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36253
06/30/17-09:41:57.583925 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36256
06/30/17-09:41:58.364133 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36266
06/30/17-09:41:58.605007 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36269
06/30/17-09:41:58.940088 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36273
06/30/17-09:41:59.246861 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36276
06/30/17-09:41:59.336603 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36278
06/30/17-09:41:59.707688 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36282
06/30/17-09:42:00.210113 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36288
06/30/17-09:42:00.396850 ,TCP,"Reset outside window",172.16.0.12,8081,10.0.0.1,36290
06/30/17-11:59:48.964181 ,,"(spp_sdf) SDF Combination Alert",23.228.128.201,,172.16.0.12,
06/30/17-12:00:21.588606 ,,"(spp_sdf) SDF Combination Alert",23.228.128.201,,172.16.0.12,
