2017, 06, 30, 18, 20, 24.518816, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58918, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 24.652319, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58919, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 24.781398, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58920, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 24.912046, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58921, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.057180, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58922, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.195071, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58923, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.334781, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58924, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.475260, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58925, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.608255, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58926, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.764157, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58927, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 25.906200, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58928, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 26.041212, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58929, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 20, 26.203092, TCP, "Reset outside window", 172.16.0.12, 8081, 192.168.0.100, 58930, none [pvt ips], none [pvt ips], none [pvt ip]s, none [pvt ips], none [pvt ips], none [pvt ips]
2017, 06, 30, 18, 21, 13.469698, none, "(portscan) UDP Portsweep", 172.16.0.12, none, 8.8.8.8, none,  United States,  California,  Mountain View,  94040,  37.386002,  -122.083801
2017, 06, 30, 18, 40, 48.363375, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 14260,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 49.945788, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 33045,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 50.920263, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 34850,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 51.903293, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 43335,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 52.899062, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 33064,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 54.586262, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 14488,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 56.304515, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 14545,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 57.155059, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 43544,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 58.103153, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 43563,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 40, 59.048018, TCP, "Reset outside window", 172.16.0.12, 8081, 84.46.60.190, 56523,  Germany,  Schleswig-Holstein,  Großenaspe,  24623,  53.983299,  9.966700
2017, 06, 30, 18, 42, 06.573130, TCP, "Reset outside window", 172.16.0.12, 8081, 68.203.10.208, 52278,  United States,  Texas,  Austin,  78759,  30.400000,  -97.752800
2017, 06, 30, 18, 42, 07.185942, TCP, "Reset outside window", 172.16.0.12, 8081, 68.203.10.208, 52279,  United States,  Texas,  Austin,  78759,  30.400000,  -97.752800
2017, 06, 30, 18, 42, 07.826520, TCP, "Reset outside window", 172.16.0.12, 8081, 68.203.10.208, 52280,  United States,  Texas,  Austin,  78759,  30.400000,  -97.752800
2017, 06, 30, 18, 42, 08.533751, TCP, "Reset outside window", 172.16.0.12, 8081, 68.203.10.208, 52281,  United States,  Texas,  Austin,  78759,  30.400000,  -97.752800
